sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-0.459;-0.153;1.379;3.5685;8.7714;-2.5606;-6.3197;-7.709;3.7864;-0.426;-2.1969;-0.2806;6.0417;27.0;-15.94;-19.06;180.83;-62.51;-120.34;0.0;55.631;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;2742;2016-11-30 16:01:44:950
-0.459;-0.153;1.379;3.5685;8.7714;-2.5606;-6.3197;-7.709;3.7864;-0.426;-2.1969;-0.2806;6.0417;27.0;-15.94;-19.06;180.83;-62.51;-120.34;0.0;55.631;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;2747;2016-11-30 16:01:44:955
-0.459;-0.153;1.379;3.5685;8.7714;-2.5606;-6.3197;-7.709;3.7864;-0.426;-2.1969;-0.2806;6.0417;27.0;-15.94;-19.06;180.83;-62.51;-120.34;0.0;55.631;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;2752;2016-11-30 16:01:44:960
-4.597;2.604;1.532;3.3642;8.8258;-2.6423;-8.104;-5.9248;4.3176;-0.4156;-2.3246;-0.5781;6.0417;26.81;-15.69;-19.62;180.78;-63.4;-125.66;0.0;55.631;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;2757;2016-11-30 16:01:44:965
-4.597;2.604;1.532;3.3642;8.8258;-2.6423;-8.104;-5.9248;4.3176;-0.4156;-2.3246;-0.5781;6.0417;26.81;-15.69;-19.62;180.78;-63.4;-125.66;0.0;55.631;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;2762;2016-11-30 16:01:44:970
-4.597;2.604;1.532;3.3642;8.8258;-2.6423;-8.104;-5.9248;4.3176;-0.4156;-2.3246;-0.5781;6.0417;26.81;-15.69;-19.62;180.78;-63.4;-125.66;0.0;55.631;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;2767;2016-11-30 16:01:44:975
-4.29;3.984;3.064;3.3642;8.8258;-2.6423;-8.104;-5.9248;4.3176;-0.4841;-2.4655;-0.829;6.0417;26.81;-15.69;-19.62;180.78;-63.4;-125.66;0.0;55.631;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;2772;2016-11-30 16:01:44:980
-4.29;3.984;3.064;3.0645;8.9076;-2.7104;-7.3549;-4.9305;6.0746;-0.4841;-2.4655;-0.829;6.0417;26.94;-15.44;-19.69;180.78;-63.4;-125.66;0.0;55.631;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;2776;2016-11-30 16:01:44:984
-4.29;3.984;3.064;3.0645;8.9076;-2.7104;-7.3549;-4.9305;6.0746;-0.4841;-2.4655;-0.829;6.0417;26.94;-15.44;-19.69;180.78;-63.4;-125.66;0.0;55.631;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;2783;2016-11-30 16:01:44:991
-4.29;3.984;3.064;3.0645;8.9076;-2.7104;-7.3549;-4.9305;6.0746;-0.4841;-2.4655;-0.829;6.0417;26.94;-15.44;-19.69;180.78;-63.4;-125.66;0.0;55.631;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;2787;2016-11-30 16:01:44:995
-2.91;3.678;2.452;2.8738;8.9757;-2.7104;-6.3878;-5.2982;5.6115;-0.7764;-2.4882;-1.4832;6.0417;26.94;-15.44;-19.69;175.47;-65.33;-131.49;0.0;55.631;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;2792;2016-11-30 16:01:45:000
-2.91;3.678;2.452;2.8738;8.9757;-2.7104;-6.3878;-5.2982;5.6115;-0.7764;-2.4882;-1.4832;6.0417;26.94;-15.44;-19.69;175.47;-65.33;-131.49;0.0;55.631;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;2797;2016-11-30 16:01:45:005
-2.91;3.678;2.452;2.8738;8.9757;-2.7104;-6.3878;-5.2982;5.6115;-0.7764;-2.4882;-1.4832;6.0417;26.94;-15.44;-19.69;175.47;-65.33;-131.49;0.0;55.631;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;2802;2016-11-30 16:01:45:010
-2.91;3.678;2.452;2.8738;8.9757;-2.7104;-6.3878;-5.2982;5.6115;-0.7764;-2.4882;-1.4832;6.0417;26.94;-15.44;-19.69;175.47;-65.33;-131.49;0.0;55.631;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;2817;2016-11-30 16:01:45:025
-2.91;3.678;2.452;2.8738;8.9757;-2.7104;-6.3878;-5.2982;5.6115;-0.7764;-2.4882;-1.4832;6.0417;26.94;-15.44;-19.69;175.47;-65.33;-131.49;0.0;55.631;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;2827;2016-11-30 16:01:45:035
-2.91;3.678;2.452;2.8738;8.9757;-2.7104;-6.3878;-5.2982;5.6115;-0.7764;-2.4882;-1.4832;6.0417;26.94;-15.44;-19.69;175.47;-65.33;-131.49;0.0;55.631;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;2829;2016-11-30 16:01:45:037
-2.91;3.678;2.452;2.8738;8.9757;-2.7104;-6.3878;-5.2982;5.6115;-0.7764;-2.4882;-1.4832;6.0417;26.94;-15.44;-19.69;175.47;-65.33;-131.49;0.0;55.631;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;2830;2016-11-30 16:01:45:038
-2.91;3.678;2.452;2.8738;8.9757;-2.7104;-6.3878;-5.2982;5.6115;-0.7764;-2.4882;-1.4832;6.0417;26.94;-15.44;-19.69;175.47;-65.33;-131.49;0.0;55.631;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;2830;2016-11-30 16:01:45:038
-2.91;3.678;2.452;2.8738;8.9757;-2.7104;-6.3878;-5.2982;5.6115;-0.7764;-2.4882;-1.4832;6.0417;26.94;-15.44;-19.69;175.47;-65.33;-131.49;0.0;55.631;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;2831;2016-11-30 16:01:45:039
2.451;4.137;0.153;2.4108;9.1255;-2.6559;-1.3484;-5.2982;3.1054;-1.0161;-2.2984;-2.0379;6.0417;27.44;-14.75;-19.25;172.55;-66.24;-133.32;0.0;55.631;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;2837;2016-11-30 16:01:45:045
2.451;4.137;0.153;2.4108;9.1255;-2.6559;-1.3484;-5.2982;3.1054;-1.0161;-2.2984;-2.0379;6.0417;27.44;-14.75;-19.25;172.55;-66.24;-133.32;0.0;55.631;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;2842;2016-11-30 16:01:45:050
2.451;4.137;0.153;1.2531;9.5069;-2.0975;1.9613;-7.0552;2.0975;-3.3025;-1.4372;-3.5752;6.0417;28.88;-15.5;-15.94;172.55;-66.24;-133.32;0.0;55.631;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;2847;2016-11-30 16:01:45:055
1.225;-2.145;-0.459;1.2531;9.5069;-2.0975;1.9613;-7.0552;2.0975;-3.3025;-1.4372;-3.5752;6.0417;28.88;-15.5;-15.94;172.55;-66.24;-133.32;0.0;55.631;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;2852;2016-11-30 16:01:45:060
1.225;-2.145;-0.459;1.2531;9.5069;-2.0975;1.9613;-7.0552;2.0975;-3.3025;-1.4372;-3.5752;6.0417;28.88;-15.5;-15.94;172.55;-66.24;-133.32;0.0;55.631;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;2856;2016-11-30 16:01:45:064
1.225;-2.145;-0.459;0.5039;9.7248;-1.2122;0.4086;-13.4022;0.7627;-5.9068;0.5468;-4.4948;6.0417;29.19;-15.06;-15.37;172.55;-66.24;-133.32;0.0;55.631;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;2862;2016-11-30 16:01:45:070
1.225;-2.145;-0.459;0.5039;9.7248;-1.2122;0.4086;-13.4022;0.7627;-5.9068;0.5468;-4.4948;6.0417;29.19;-15.06;-15.37;172.55;-66.24;-133.32;0.0;55.631;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;2867;2016-11-30 16:01:45:075
2.604;-9.347;4.137;0.5039;9.7248;-1.2122;0.4086;-13.4022;0.7627;-5.9068;0.5468;-4.4948;6.0417;29.19;-15.06;-15.37;172.55;-66.24;-133.32;0.0;55.631;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;2871;2016-11-30 16:01:45:079
2.604;-9.347;4.137;0.2724;9.8065;-0.4086;1.5663;-18.2374;1.6344;-8.3034;3.9349;-2.8533;6.0417;29.56;-15.5;-14.5;139.6;-82.31;-157.43;0.0;62.908;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;2877;2016-11-30 16:01:45:085
2.604;-9.347;4.137;0.2724;9.8065;-0.4086;1.5663;-18.2374;1.6344;-8.3034;3.9349;-2.8533;6.0417;29.56;-15.5;-14.5;139.6;-82.31;-157.43;0.0;62.908;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;2881;2016-11-30 16:01:45:089
7.202;-2.145;8.887;0.2724;9.8065;-0.4086;1.5663;-18.2374;1.6344;-8.3034;3.9349;-2.8533;6.0417;29.56;-15.5;-14.5;139.6;-82.31;-157.43;0.0;62.908;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;2887;2016-11-30 16:01:45:095
7.202;-2.145;8.887;0.8444;9.6431;1.6072;5.7477;-5.8158;4.985;-9.9383;4.9235;4.5119;6.0417;30.06;-15.69;-13.25;139.6;-82.31;-157.43;0.0;62.908;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;2892;2016-11-30 16:01:45:100
7.202;-2.145;8.887;0.8444;9.6431;1.6072;5.7477;-5.8158;4.985;-9.9383;4.9235;4.5119;6.0417;30.06;-15.69;-13.25;139.6;-82.31;-157.43;0.0;62.908;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;2897;2016-11-30 16:01:45:105
4.75;19.46;-18.541;0.8444;9.6431;1.6072;5.7477;-5.8158;4.985;-9.9383;4.9235;4.5119;6.0417;30.06;-15.69;-13.25;139.6;-82.31;-157.43;0.0;62.908;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;2901;2016-11-30 16:01:45:109
4.75;19.46;-18.541;0.8444;9.6431;1.6072;5.7477;-5.8158;4.985;-9.9383;4.9235;4.5119;6.0417;30.06;-15.69;-13.25;139.6;-82.31;-157.43;0.0;62.908;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;2907;2016-11-30 16:01:45:115
4.75;19.46;-18.541;1.1168;9.5341;2.0294;3.623;9.9291;-20.58;-4.408;0.9823;3.1615;6.0417;30.5;-15.44;-12.25;139.6;-82.31;-157.43;0.0;62.908;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;2912;2016-11-30 16:01:45:120
4.75;19.46;-18.541;1.1168;9.5341;2.0294;3.623;9.9291;-20.58;-4.408;0.9823;3.1615;6.0417;30.5;-15.44;-12.25;139.6;-82.31;-157.43;0.0;62.908;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;2917;2016-11-30 16:01:45:125
-9.346;19.461;-13.79;1.1168;9.5341;2.0294;3.623;9.9291;-20.58;0.1066;-0.9684;-0.9138;6.0417;30.5;-15.44;-12.25;139.6;-82.31;-157.43;0.0;62.908;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;2922;2016-11-30 16:01:45:130
-9.346;19.461;-13.79;1.1305;9.5477;1.9477;-7.2595;9.9155;7.3957;0.1066;-0.9684;-0.9138;6.0417;31.06;-15.56;-11.37;254.61;-76.34;-28.83;0.0;62.908;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;2927;2016-11-30 16:01:45:135
-9.346;19.461;-13.79;1.1305;9.5477;1.9477;-7.2595;9.9155;7.3957;0.1066;-0.9684;-0.9138;6.0417;31.06;-15.56;-11.37;254.61;-76.34;-28.83;0.0;62.908;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;2932;2016-11-30 16:01:45:140
-9.346;19.461;-13.79;1.1305;9.5477;1.9477;-7.2595;9.9155;7.3957;0.1066;-0.9684;-0.9138;6.0417;31.06;-15.56;-11.37;254.61;-76.34;-28.83;0.0;62.908;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;2937;2016-11-30 16:01:45:145
2.298;14.404;3.83;1.1305;9.5477;1.9477;-7.2595;9.9155;7.3957;0.3076;-0.4494;-1.0256;6.0417;31.06;-15.56;-11.37;254.61;-76.34;-28.83;0.0;62.908;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;2942;2016-11-30 16:01:45:150
2.298;14.404;3.83;1.1305;9.5477;1.9477;-7.2595;9.9155;7.3957;0.3076;-0.4494;-1.0256;2.5;31.06;-15.56;-11.37;254.61;-76.34;-28.83;0.0;62.908;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;2947;2016-11-30 16:01:45:155
2.298;14.404;3.83;0.9398;9.5886;1.8932;1.3484;4.8215;1.9341;0.3076;-0.4494;-1.0256;2.5;31.5;-15.5;-10.62;254.61;-76.34;-28.83;0.0;62.908;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;2952;2016-11-30 16:01:45:160
2.298;14.404;3.83;0.9398;9.5886;1.8932;1.3484;4.8215;1.9341;0.3076;-0.4494;-1.0256;2.5;31.5;-15.5;-10.62;254.61;-76.34;-28.83;0.0;62.908;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;2956;2016-11-30 16:01:45:164
2.298;14.404;3.83;0.9398;9.5886;1.8932;1.3484;4.8215;1.9341;0.3076;-0.4494;-1.0256;2.5;31.5;-15.5;-10.62;254.61;-76.34;-28.83;0.0;62.908;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;2961;2016-11-30 16:01:45:169
13.637;3.371;1.992;0.9398;9.5886;1.8932;1.3484;4.8215;1.9341;0.3076;-0.4494;-1.0256;2.5;31.5;-15.5;-10.62;254.61;-76.34;-28.83;0.0;62.908;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;2967;2016-11-30 16:01:45:175
13.637;3.371;1.992;1.0079;9.5886;1.8251;14.628;-6.2244;-2.4244;0.414;0.4843;1.6739;2.5;33.56;-15.0;-5.25;247.38;-77.57;-26.4;0.0;62.908;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;2972;2016-11-30 16:01:45:180
13.637;3.371;1.992;1.0079;9.5886;1.8251;14.628;-6.2244;-2.4244;0.414;0.4843;1.6739;2.5;33.56;-15.0;-5.25;247.38;-77.57;-26.4;0.0;62.908;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;2978;2016-11-30 16:01:45:186
13.637;3.371;1.992;1.0079;9.5886;1.8251;14.628;-6.2244;-2.4244;0.414;0.4843;1.6739;2.5;33.56;-15.0;-5.25;247.38;-77.57;-26.4;0.0;62.908;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;2981;2016-11-30 16:01:45:189
13.637;3.371;1.992;1.2531;9.575;1.7025;14.8459;-3.1462;-11.1957;1.3461;0.2321;2.9084;2.5;33.56;-15.0;-5.25;247.38;-77.57;-26.4;0.0;62.908;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;2987;2016-11-30 16:01:45:195
13.637;3.371;1.992;1.2531;9.575;1.7025;14.8459;-3.1462;-11.1957;1.3461;0.2321;2.9084;2.5;33.56;-15.0;-5.25;247.38;-77.57;-26.4;0.0;62.908;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;2992;2016-11-30 16:01:45:200
13.637;12.565;-13.024;1.2531;9.575;1.7025;14.8459;-3.1462;-11.1957;2.1776;0.0807;3.4956;2.5;33.56;-15.0;-5.25;247.38;-77.57;-26.4;0.0;62.908;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;2996;2016-11-30 16:01:45:204
13.637;12.565;-13.024;1.2531;9.575;1.7025;14.8459;-3.1462;-11.1957;2.1776;0.0807;3.4956;2.5;33.56;-15.0;-5.25;247.38;-77.57;-26.4;0.0;62.908;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;3001;2016-11-30 16:01:45:209
13.637;12.565;-13.024;1.8932;9.5477;1.2667;11.7406;5.162;-11.9993;2.4672;0.0548;3.3843;2.5;33.75;-14.81;-2.25;233.24;-77.55;-36.35;0.0;62.908;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;3007;2016-11-30 16:01:45:215
10.574;19.461;-7.354;1.8932;9.5477;1.2667;11.7406;5.162;-11.9993;2.4672;0.0548;3.3843;2.5;33.75;-14.81;-2.25;233.24;-77.55;-36.35;0.0;62.908;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;3012;2016-11-30 16:01:45:220
10.574;19.461;-7.354;1.8932;9.5477;1.2667;11.7406;5.162;-11.9993;2.4672;0.0548;3.3843;2.5;33.75;-14.81;-2.25;233.24;-77.55;-36.35;0.0;62.908;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;3017;2016-11-30 16:01:45:225
10.574;19.461;-7.354;1.8932;9.5477;1.2667;11.7406;5.162;-11.9993;2.4672;0.0548;3.3843;2.5;33.75;-14.81;-2.25;233.24;-77.55;-36.35;0.0;62.908;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;3022;2016-11-30 16:01:45:230
13.178;19.46;-4.443;2.5197;9.4524;0.7219;8.0495;10.0108;-7.9269;3.0265;0.2765;3.2657;2.5;34.06;-14.44;-0.31;233.24;-77.55;-36.35;0.0;62.908;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;3027;2016-11-30 16:01:45:235
13.178;19.46;-4.443;2.5197;9.4524;0.7219;8.0495;10.0108;-7.9269;3.0265;0.2765;3.2657;2.5;34.06;-14.44;-0.31;233.24;-77.55;-36.35;0.0;62.908;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;3032;2016-11-30 16:01:45:240
13.178;19.46;-4.443;2.5197;9.4524;0.7219;8.0495;10.0108;-7.9269;3.0265;0.2765;3.2657;2.5;34.06;-14.19;0.94;233.24;-77.55;-36.35;0.0;62.908;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;3037;2016-11-30 16:01:45:245
13.178;19.46;-4.443;2.8194;9.3843;0.4767;16.8073;10.0789;-2.4652;2.8727;0.4925;3.3336;2.5;34.06;-14.19;0.94;233.24;-77.55;-36.35;0.0;62.908;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;3041;2016-11-30 16:01:45:249
13.178;19.46;-4.443;2.8194;9.3843;0.4767;16.8073;10.0789;-2.4652;2.8727;0.4925;3.3336;2.5;34.06;-14.19;0.94;233.24;-77.55;-36.35;0.0;62.908;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;3046;2016-11-30 16:01:45:254
18.235;19.461;0.767;3.3778;9.2072;0.0681;11.6452;10.256;-1.5936;2.6387;0.9973;3.2144;2.5;34.19;-13.94;2.56;184.23;-73.05;-80.4;0.0;62.908;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;3052;2016-11-30 16:01:45:260
18.235;19.461;0.767;3.3778;9.2072;0.0681;11.6452;10.256;-1.5936;2.6387;0.9973;3.2144;2.5;34.19;-13.94;2.56;184.23;-73.05;-80.4;0.0;62.908;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;3057;2016-11-30 16:01:45:265
-4.442;19.461;-16.854;3.3778;9.2072;0.0681;11.6452;10.256;-1.5936;2.6387;0.9973;3.2144;2.5;34.19;-13.94;2.56;184.23;-73.05;-80.4;0.0;62.908;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;3062;2016-11-30 16:01:45:270
-4.442;19.461;-16.854;3.7047;9.071;-0.3405;-8.1448;10.3922;-16.5212;2.8547;0.9076;1.5244;2.5;33.88;-13.94;3.06;184.23;-73.05;-80.4;0.0;62.908;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;3067;2016-11-30 16:01:45:275
-4.442;19.461;-16.854;3.7047;9.071;-0.3405;-8.1448;10.3922;-16.5212;2.8547;0.9076;1.5244;2.5;33.88;-13.94;3.06;184.23;-73.05;-80.4;0.0;62.908;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;3072;2016-11-30 16:01:45:280
-8.581;12.258;-12.105;3.7047;9.071;-0.3405;-8.1448;10.3922;-16.5212;2.978;0.8178;0.7549;2.5;33.88;-13.94;3.06;184.23;-73.05;-80.4;0.0;62.908;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;3077;2016-11-30 16:01:45:285
-8.581;12.258;-12.105;3.7047;9.071;-0.3405;-8.1448;10.3922;-16.5212;2.978;0.8178;0.7549;2.5;33.88;-13.94;3.06;184.23;-73.05;-80.4;0.0;62.908;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;3082;2016-11-30 16:01:45:290
-8.581;12.258;-12.105;3.8;9.0165;-0.7491;-11.0051;-4.1133;-0.9262;2.7723;0.8759;0.3172;2.5;33.94;-13.44;3.38;170.39;-67.7;-95.25;0.0;62.908;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;3088;2016-11-30 16:01:45:296
-8.581;12.258;-12.105;3.8;9.0165;-0.7491;-11.0051;-4.1133;-0.9262;2.7723;0.8759;0.3172;2.5;33.94;-13.44;3.38;170.39;-67.7;-95.25;0.0;62.908;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;3092;2016-11-30 16:01:45:300
-5.669;-1.225;11.952;3.8;9.0165;-0.7491;-11.0051;-4.1133;-0.9262;2.2493;1.0993;0.0886;2.5;33.94;-13.44;3.38;170.39;-67.7;-95.25;0.0;62.908;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;3097;2016-11-30 16:01:45:305
-5.669;-1.225;11.952;3.8;9.0165;-0.7491;-11.0051;-4.1133;-0.9262;2.2493;1.0993;0.0886;2.5;33.94;-13.44;3.38;170.39;-67.7;-95.25;0.0;62.908;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;3102;2016-11-30 16:01:45:310
-5.669;-1.225;11.952;3.8;9.0165;-0.7491;-11.0051;-4.1133;-0.9262;2.2493;1.0993;0.0886;2.5;33.94;-13.44;3.38;170.39;-67.7;-95.25;0.0;62.908;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;3106;2016-11-30 16:01:45:314
-5.669;-1.225;11.952;3.8;9.0165;-0.7491;-11.0051;-4.1133;-0.9262;2.2493;1.0993;0.0886;2.5;33.94;-13.44;3.38;170.39;-67.7;-95.25;0.0;62.908;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;3111;2016-11-30 16:01:45:319
-5.669;-1.225;11.952;3.8;9.0165;-0.7491;-11.0051;-4.1133;-0.9262;2.2493;1.0993;0.0886;2.5;33.94;-13.44;3.38;170.39;-67.7;-95.25;0.0;62.908;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;3116;2016-11-30 16:01:45:324
-5.669;-1.225;11.952;3.8;9.0165;-0.7491;-11.0051;-4.1133;-0.9262;2.2493;1.0993;0.0886;2.5;33.94;-13.44;3.38;170.39;-67.7;-95.25;0.0;62.908;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;3121;2016-11-30 16:01:45:329
-5.669;-1.225;11.952;3.8;9.0165;-0.7491;-11.0051;-4.1133;-0.9262;2.2493;1.0993;0.0886;2.5;33.94;-13.44;3.38;170.39;-67.7;-95.25;0.0;62.908;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;3126;2016-11-30 16:01:45:334
-5.669;-1.225;11.952;3.8;9.0165;-0.7491;-11.0051;-4.1133;-0.9262;2.2493;1.0993;0.0886;2.5;33.94;-13.44;3.38;170.39;-67.7;-95.25;0.0;62.908;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;3132;2016-11-30 16:01:45:340
-0.153;-5.516;10.879;3.8273;8.9757;-0.9943;-3.9771;-14.4918;11.8768;1.6744;1.2855;-0.0483;2.5;34.25;-13.37;4.0;163.33;-66.75;-101.15;0.0;62.908;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;3137;2016-11-30 16:01:45:345
-0.153;-5.516;10.879;3.8273;8.9757;-0.9943;-3.9771;-14.4918;11.8768;1.6744;1.2855;-0.0483;2.5;34.25;-13.37;4.0;163.33;-66.75;-101.15;0.0;62.908;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;3141;2016-11-30 16:01:45:349
-0.153;-5.516;10.879;3.8273;8.9757;-0.9943;-3.9771;-14.4918;11.8768;1.6744;1.2855;-0.0483;2.5;34.25;-13.37;4.0;163.33;-66.75;-101.15;0.0;62.908;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;3147;2016-11-30 16:01:45:355
4.75;7.508;-3.524;3.9907;8.8531;-1.3893;5.5025;-5.4889;0.1634;1.2648;1.588;1.1685;2.5;34.13;-14.62;3.13;163.33;-66.75;-101.15;0.0;62.908;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;3152;2016-11-30 16:01:45:360
4.75;7.508;-3.524;3.9907;8.8531;-1.3893;5.5025;-5.4889;0.1634;1.2648;1.588;1.1685;2.5;34.13;-14.62;3.13;163.33;-66.75;-101.15;0.0;62.908;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;3158;2016-11-30 16:01:45:366
4.75;7.508;-3.524;3.9907;8.8531;-1.3893;5.5025;-5.4889;0.1634;1.2648;1.588;1.1685;2.5;34.13;-14.62;3.13;163.33;-66.75;-101.15;0.0;62.908;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;3161;2016-11-30 16:01:45:369
4.75;7.508;-3.524;4.2903;8.676;-1.6072;-1.3893;-0.0953;-0.3814;2.0085;1.1492;1.69;2.5;33.19;-15.56;1.13;163.33;-66.75;-101.15;0.0;62.908;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;3167;2016-11-30 16:01:45:375
0.767;8.888;0.001;4.2903;8.676;-1.6072;-1.3893;-0.0953;-0.3814;2.0085;1.1492;1.69;2.5;33.19;-15.56;1.13;163.33;-66.75;-101.15;0.0;62.908;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;3171;2016-11-30 16:01:45:379
0.767;8.888;0.001;4.2903;8.676;-1.6072;-1.3893;-0.0953;-0.3814;2.0085;1.1492;1.69;2.5;33.19;-15.56;1.13;163.33;-66.75;-101.15;0.0;62.908;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;3176;2016-11-30 16:01:45:384
0.767;8.888;0.001;4.2903;8.676;-1.6072;-1.3893;-0.0953;-0.3814;2.0085;1.1492;1.69;2.5;33.19;-15.56;1.13;163.33;-66.75;-101.15;0.0;62.908;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;3182;2016-11-30 16:01:45:390
