sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
1.838;10.113;7.661;-1.8251;8.3764;-4.767;-0.7763;-10.2151;-5.9656;-2.3232;-0.2612;-1.339;0.8333;-6.56;-11.56;-41.25;181.92;-45.77;175.89;0.0;52.403;12.841668;77.66419;709.35;3057.988489228195;0.0;27.419355;0.0;7 / 22;8299;2016-11-30 16:02:57:036
-3.217;-0.459;-14.863;-1.8251;8.3764;-4.767;-0.7763;-10.2151;-5.9656;-2.3232;-0.2612;-1.339;0.8333;-6.56;-11.56;-41.25;181.92;-45.77;175.89;0.0;52.403;12.841668;77.66419;709.35;3057.988489228195;0.0;27.419355;0.0;7 / 22;8300;2016-11-30 16:02:57:037
-3.217;-0.459;-14.863;-1.8251;8.3764;-4.767;-0.7763;-10.2151;-5.9656;-2.3232;-0.2612;-1.339;0.8333;-6.56;-11.56;-41.25;181.92;-45.77;175.89;0.0;52.403;12.841668;77.66419;709.35;3057.988489228195;0.0;27.419355;0.0;7 / 22;8301;2016-11-30 16:02:57:038
-3.217;-0.459;-14.863;-1.8251;8.3764;-4.767;-0.7763;-10.2151;-5.9656;-2.3232;-0.2612;-1.339;0.8333;-6.56;-11.56;-41.25;181.92;-45.77;175.89;0.0;52.403;12.841668;77.66419;709.35;3057.988489228195;0.0;27.419355;0.0;7 / 22;8301;2016-11-30 16:02:57:038
-3.217;-0.459;-14.863;-1.8251;8.3764;-4.767;-0.7763;-10.2151;-5.9656;-2.3232;-0.2612;-1.339;0.8333;-6.56;-11.56;-41.25;181.92;-45.77;175.89;0.0;52.403;12.841668;77.66419;709.35;3057.988489228195;0.0;27.419355;0.0;7 / 22;8302;2016-11-30 16:02:57:039
-3.217;-0.459;-14.863;-1.8251;8.3764;-4.767;-0.7763;-10.2151;-5.9656;-2.3232;-0.2612;-1.339;0.8333;-6.56;-11.56;-41.25;181.92;-45.77;175.89;0.0;52.403;12.841668;77.66419;709.35;3057.988489228195;0.0;27.419355;0.0;7 / 22;8302;2016-11-30 16:02:57:039
-3.217;-0.459;-14.863;-1.8251;8.3764;-4.767;-0.7763;-10.2151;-5.9656;-2.3232;-0.2612;-1.339;0.8333;-6.56;-11.56;-41.25;181.92;-45.77;175.89;0.0;52.403;12.841668;77.66419;709.35;3057.988489228195;0.0;27.419355;0.0;7 / 22;8303;2016-11-30 16:02:57:040
-3.217;-0.459;-14.863;-1.8251;8.3764;-4.767;-0.7763;-10.2151;-5.9656;-2.3232;-0.2612;-1.339;0.8333;-6.56;-11.56;-41.25;181.92;-45.77;175.89;0.0;52.403;12.841668;77.66419;709.35;3057.988489228195;0.0;27.419355;0.0;7 / 22;8304;2016-11-30 16:02:57:041
-3.217;-0.459;-14.863;-1.8251;8.3764;-4.767;-0.7763;-10.2151;-5.9656;-2.3232;-0.2612;-1.339;0.8333;-6.56;-11.56;-41.25;181.92;-45.77;175.89;0.0;52.403;12.841668;77.66419;709.35;3057.988489228195;0.0;27.419355;0.0;7 / 22;8304;2016-11-30 16:02:57:041
-3.217;-0.459;-14.863;-1.8251;8.3764;-4.767;-0.7763;-10.2151;-5.9656;-2.3232;-0.2612;-1.339;0.8333;-6.56;-11.56;-41.25;181.92;-45.77;175.89;0.0;52.403;12.841668;77.66419;709.35;3057.988489228195;0.0;27.419355;0.0;7 / 22;8305;2016-11-30 16:02:57:042
-3.217;-0.459;-14.863;-1.8251;8.3764;-4.767;-0.7763;-10.2151;-5.9656;-2.3232;-0.2612;-1.339;0.8333;-6.56;-11.56;-41.25;181.92;-45.77;175.89;0.0;52.403;12.841668;77.66419;709.35;3057.988489228195;0.0;27.419355;0.0;7 / 22;8306;2016-11-30 16:02:57:043
-3.217;-0.459;-14.863;-1.8251;8.3764;-4.767;-0.7763;-10.2151;-5.9656;-2.3232;-0.2612;-1.339;0.8333;-6.56;-11.56;-41.25;181.92;-45.77;175.89;0.0;52.403;12.841668;77.66419;709.35;3057.988489228195;0.0;27.419355;0.0;7 / 22;8306;2016-11-30 16:02:57:043
-3.217;-0.459;-14.863;-1.8251;8.3764;-4.767;-0.7763;-10.2151;-5.9656;-2.3232;-0.2612;-1.339;0.8333;-6.56;-11.56;-41.25;181.92;-45.77;175.89;0.0;52.403;12.841668;77.66419;709.35;3057.988489228195;0.0;27.419355;0.0;7 / 22;8307;2016-11-30 16:02:57:044
-3.217;-0.459;-14.863;-1.8251;8.3764;-4.767;-0.7763;-10.2151;-5.9656;-2.3232;-0.2612;-1.339;0.8333;-6.56;-11.56;-41.25;181.92;-45.77;175.89;0.0;52.403;12.841668;77.66419;709.35;3057.988489228195;0.0;27.419355;0.0;7 / 22;8308;2016-11-30 16:02:57:045
-3.217;-0.459;-14.863;-1.8251;8.3764;-4.767;-0.7763;-10.2151;-5.9656;-1.8304;-0.3106;-1.4175;0.8333;-6.56;-11.56;-41.25;181.92;-45.77;175.89;0.0;52.403;12.841668;77.66419;709.35;3057.988489228195;0.0;27.419355;0.0;7 / 22;8308;2016-11-30 16:02:57:045
-3.217;-0.459;-14.863;-1.8251;8.3764;-4.767;-0.7763;-10.2151;-5.9656;-1.8304;-0.3106;-1.4175;0.8333;-6.56;-11.56;-41.25;181.92;-45.77;175.89;0.0;52.403;12.841668;77.66419;709.35;3057.988489228195;0.0;27.419355;0.0;7 / 22;8309;2016-11-30 16:02:57:046
-3.217;-0.459;-14.863;-1.8251;8.3764;-4.767;-0.7763;-10.2151;-5.9656;-1.8304;-0.3106;-1.4175;0.8333;-6.56;-11.56;-41.25;181.92;-45.77;175.89;0.0;52.403;12.841668;77.66419;709.35;3057.988489228195;0.0;27.419355;0.0;7 / 22;8310;2016-11-30 16:02:57:047
-3.217;-0.459;-14.863;-1.8251;8.3764;-4.767;-0.7763;-10.2151;-5.9656;-1.8304;-0.3106;-1.4175;0.8333;-6.56;-11.56;-41.25;181.92;-45.77;175.89;0.0;52.403;12.841668;77.66419;709.35;3057.988489228195;0.0;27.419355;0.0;7 / 22;8310;2016-11-30 16:02:57:047
-3.217;-0.459;-14.863;-1.8251;8.3764;-4.767;-0.7763;-10.2151;-5.9656;-1.8304;-0.3106;-1.4175;0.8333;-6.56;-11.56;-41.25;181.92;-45.77;175.89;0.0;52.403;12.841668;77.66419;709.35;3057.988489228195;0.0;27.419355;0.0;7 / 22;8311;2016-11-30 16:02:57:048
-3.217;-0.459;-14.863;-1.8251;8.3764;-4.767;-0.7763;-10.2151;-5.9656;-1.8304;-0.3106;-1.4175;0.8333;-6.56;-11.56;-41.25;181.92;-45.77;175.89;0.0;52.403;12.841668;77.66419;709.35;3057.988489228195;0.0;27.419355;0.0;7 / 22;8312;2016-11-30 16:02:57:049
-3.217;-0.459;-14.863;-1.8251;8.3764;-4.767;-0.7763;-10.2151;-5.9656;-1.8304;-0.3106;-1.4175;0.8333;-6.56;-11.56;-41.25;181.92;-45.77;175.89;0.0;52.403;12.841668;77.66419;709.35;3057.988489228195;0.0;27.419355;0.0;7 / 22;8312;2016-11-30 16:02:57:049
-3.217;-0.459;-14.863;-1.8251;8.3764;-4.767;-0.7763;-10.2151;-5.9656;-1.8304;-0.3106;-1.4175;0.8333;-6.56;-11.56;-41.25;181.92;-45.77;175.89;0.0;52.403;12.841668;77.66419;709.35;3057.988489228195;0.0;27.419355;0.0;7 / 22;8313;2016-11-30 16:02:57:050
-3.217;-0.459;-14.863;-1.8251;8.3764;-4.767;-0.7763;-10.2151;-5.9656;-1.8304;-0.3106;-1.4175;0.8333;-6.56;-11.56;-41.25;181.92;-45.77;175.89;0.0;52.403;12.841668;77.66419;709.35;3057.988489228195;0.0;27.419355;0.0;7 / 22;8313;2016-11-30 16:02:57:050
-3.217;-0.459;-14.863;-1.8251;8.3764;-4.767;-0.7763;-10.2151;-5.9656;-1.8304;-0.3106;-1.4175;0.8333;-6.56;-11.56;-41.25;181.92;-45.77;175.89;0.0;52.403;12.841668;77.66419;709.35;3057.988489228195;0.0;27.419355;0.0;7 / 22;8314;2016-11-30 16:02:57:051
-3.217;-0.459;-14.863;-1.8251;8.3764;-4.767;-0.7763;-10.2151;-5.9656;-1.8304;-0.3106;-1.4175;0.8333;-6.56;-11.56;-41.25;181.92;-45.77;175.89;0.0;52.403;12.841668;77.66419;709.35;3057.988489228195;0.0;27.419355;0.0;7 / 22;8315;2016-11-30 16:02:57:052
-3.217;-0.459;-14.863;-1.8251;8.3764;-4.767;-0.7763;-10.2151;-5.9656;-1.8304;-0.3106;-1.4175;0.8333;-6.56;-11.56;-41.25;181.92;-45.77;175.89;0.0;52.403;12.841668;77.66419;709.35;3057.988489228195;0.0;27.419355;0.0;7 / 22;8315;2016-11-30 16:02:57:052
-3.217;-0.459;-14.863;-1.8251;8.3764;-4.767;-0.7763;-10.2151;-5.9656;-1.8304;-0.3106;-1.4175;0.8333;-6.56;-11.56;-41.25;181.92;-45.77;175.89;0.0;52.403;12.841668;77.66419;709.35;3057.988489228195;0.0;27.419355;0.0;7 / 22;8316;2016-11-30 16:02:57:053
-3.217;-0.459;-14.863;-1.8251;8.3764;-4.767;-0.7763;-10.2151;-5.9656;-1.8304;-0.3106;-1.4175;0.8333;-6.56;-11.56;-41.25;181.92;-45.77;175.89;0.0;52.403;12.841668;77.66419;709.35;3057.988489228195;0.0;27.419355;0.0;7 / 22;8316;2016-11-30 16:02:57:053
-3.217;-0.459;-14.863;-1.8251;8.3764;-4.767;-0.7763;-10.2151;-5.9656;-1.8304;-0.3106;-1.4175;0.8333;-6.56;-11.56;-41.25;181.92;-45.77;175.89;0.0;52.403;12.841668;77.66419;709.35;3057.988489228195;0.0;27.419355;0.0;7 / 22;8317;2016-11-30 16:02:57:054
-3.217;-0.459;-14.863;-1.8251;8.3764;-4.767;-0.7763;-10.2151;-5.9656;-1.8304;-0.3106;-1.4175;0.8333;-6.56;-11.56;-41.25;181.92;-45.77;175.89;0.0;52.403;12.841668;77.66419;709.35;3057.988489228195;0.0;27.419355;0.0;7 / 22;8317;2016-11-30 16:02:57:054
-3.217;-0.459;-14.863;-1.8251;8.3764;-4.767;-0.7763;-10.2151;-5.9656;-1.8304;-0.3106;-1.4175;0.8333;-6.56;-11.56;-41.25;181.92;-45.77;175.89;0.0;52.403;12.841668;77.66419;709.35;3057.988489228195;0.0;27.419355;0.0;7 / 22;8318;2016-11-30 16:02:57:055
-3.217;-0.459;-14.863;-1.8251;8.3764;-4.767;-0.7763;-10.2151;-5.9656;-1.8304;-0.3106;-1.4175;0.8333;-6.56;-11.56;-41.25;181.92;-45.77;175.89;0.0;52.403;12.841668;77.66419;709.35;3057.988489228195;0.0;27.419355;0.0;7 / 22;8318;2016-11-30 16:02:57:055
-3.217;-0.459;-14.863;-1.8251;8.3764;-4.767;-0.7763;-10.2151;-5.9656;-1.8304;-0.3106;-1.4175;0.8333;-6.56;-11.56;-41.25;181.92;-45.77;175.89;0.0;52.403;12.841668;77.66419;709.35;3057.988489228195;0.0;27.419355;0.0;7 / 22;8319;2016-11-30 16:02:57:056
-3.217;-0.459;-14.863;-1.8251;8.3764;-4.767;-0.7763;-10.2151;-5.9656;-1.8304;-0.3106;-1.4175;0.8333;-6.56;-11.56;-41.25;181.92;-45.77;175.89;0.0;52.403;12.841668;77.66419;709.35;3057.988489228195;0.0;27.419355;0.0;7 / 22;8319;2016-11-30 16:02:57:056
-3.217;-0.459;-14.863;-2.0703;8.4853;-4.481;0.2315;-1.8932;-8.2402;-1.7448;-0.3327;-1.4118;0.8333;-7.0;-11.94;-41.44;168.82;-58.64;159.05;0.0;52.403;12.841668;77.66419;709.35;3057.988489228195;0.0;27.419355;0.0;7 / 22;8320;2016-11-30 16:02:57:057
2.758;9.807;-1.992;-2.0703;8.4853;-4.481;0.2315;-1.8932;-8.2402;-1.7448;-0.3327;-1.4118;0.8333;-7.0;-11.94;-41.44;168.82;-58.64;159.05;0.0;52.403;12.841668;77.66419;709.35;3057.988489228195;0.0;27.419355;0.0;7 / 22;8320;2016-11-30 16:02:57:057
2.758;9.807;-1.992;-2.0703;8.4853;-4.481;0.2315;-1.8932;-8.2402;-1.7448;-0.3327;-1.4118;0.8333;-7.0;-11.94;-41.44;168.82;-58.64;159.05;0.0;52.403;12.841668;77.66419;709.35;3057.988489228195;0.0;27.419355;0.0;7 / 22;8321;2016-11-30 16:02:57:058
2.758;9.807;-1.992;-2.0703;8.4853;-4.481;0.2315;-1.8932;-8.2402;-1.7448;-0.3327;-1.4118;0.8333;-7.0;-11.94;-41.44;168.82;-58.64;159.05;0.0;52.403;12.841668;77.66419;709.35;3057.988489228195;0.0;27.419355;0.0;7 / 22;8322;2016-11-30 16:02:57:059
2.758;9.807;-1.992;-2.0703;8.4853;-4.481;0.2315;-1.8932;-8.2402;-1.7448;-0.3327;-1.4118;0.8333;-7.0;-11.94;-41.44;168.82;-58.64;159.05;0.0;52.403;12.841668;77.66419;709.35;3057.988489228195;0.0;27.419355;0.0;7 / 22;8322;2016-11-30 16:02:57:059
2.758;9.807;-1.992;-2.0703;8.4853;-4.481;0.2315;-1.8932;-8.2402;-1.7448;-0.3327;-1.4118;0.8333;-7.0;-11.94;-41.44;168.82;-58.64;159.05;0.0;52.403;12.841668;77.66419;709.35;3057.988489228195;0.0;27.419355;0.0;7 / 22;8323;2016-11-30 16:02:57:060
2.758;9.807;-1.992;-2.0703;8.4853;-4.481;0.2315;-1.8932;-8.2402;-1.7448;-0.3327;-1.4118;0.8333;-7.0;-11.94;-41.44;168.82;-58.64;159.05;0.0;52.403;12.841668;77.66419;709.35;3057.988489228195;0.0;27.419355;0.0;7 / 22;8323;2016-11-30 16:02:57:060
2.758;9.807;-1.992;-2.0703;8.4853;-4.481;0.2315;-1.8932;-8.2402;-1.7448;-0.3327;-1.4118;0.8333;-7.0;-11.94;-41.44;168.82;-58.64;159.05;0.0;52.403;12.841668;77.66419;709.35;3057.988489228195;0.0;27.419355;0.0;7 / 22;8324;2016-11-30 16:02:57:061
2.758;9.807;-1.992;-2.0703;8.4853;-4.481;0.2315;-1.8932;-8.2402;-1.7448;-0.3327;-1.4118;0.8333;-7.0;-11.94;-41.44;168.82;-58.64;159.05;0.0;52.403;12.841668;77.66419;709.35;3057.988489228195;0.0;27.419355;0.0;7 / 22;8325;2016-11-30 16:02:57:062
2.758;9.807;-1.992;-2.0703;8.4853;-4.481;0.2315;-1.8932;-8.2402;-1.7448;-0.3327;-1.4118;0.8333;-7.0;-11.94;-41.44;168.82;-58.64;159.05;0.0;52.403;12.841668;77.66419;709.35;3057.988489228195;0.0;27.419355;0.0;7 / 22;8325;2016-11-30 16:02:57:062
2.758;9.807;-1.992;-2.0703;8.4853;-4.481;0.2315;-1.8932;-8.2402;-1.7448;-0.3327;-1.4118;0.8333;-7.0;-11.94;-41.44;168.82;-58.64;159.05;0.0;52.403;12.841668;77.66419;709.35;3057.988489228195;0.0;27.419355;0.0;7 / 22;8327;2016-11-30 16:02:57:064
2.758;9.807;-1.992;-2.0703;8.4853;-4.481;0.2315;-1.8932;-8.2402;-1.7448;-0.3327;-1.4118;0.8333;-7.0;-11.94;-41.44;168.82;-58.64;159.05;0.0;52.403;12.841668;77.66419;709.35;3057.988489228195;0.0;27.419355;0.0;7 / 22;8332;2016-11-30 16:02:57:069
2.758;9.807;-1.992;-2.0703;8.4853;-4.481;0.2315;-1.8932;-8.2402;-1.7448;-0.3327;-1.4118;0.8333;-7.0;-11.94;-41.44;168.82;-58.64;159.05;0.0;52.403;12.841668;77.66419;709.35;3057.988489228195;0.0;27.419355;0.0;7 / 22;8337;2016-11-30 16:02:57:074
4.137;4.75;19.614;-2.1384;8.5943;-4.2222;5.8158;-0.0136;18.4689;-1.7033;0.1508;-0.2116;0.8333;-7.37;-14.0;-41.12;168.82;-58.64;159.05;0.0;52.403;12.841668;77.66419;709.35;3057.988489228195;0.0;27.419355;0.0;7 / 22;8342;2016-11-30 16:02:57:079
4.137;4.75;19.614;-2.1384;8.5943;-4.2222;5.8158;-0.0136;18.4689;-1.7033;0.1508;-0.2116;0.8333;-7.37;-14.0;-41.12;168.82;-58.64;159.05;0.0;52.403;12.841668;77.66419;709.35;3057.988489228195;0.0;27.419355;0.0;7 / 22;8346;2016-11-30 16:02:57:083
4.137;4.75;19.614;-2.1384;8.5943;-4.2222;5.8158;-0.0136;18.4689;-1.7033;0.1508;-0.2116;0.8333;-7.37;-14.0;-41.12;168.82;-58.64;159.05;0.0;52.403;12.841668;77.66419;709.35;3057.988489228195;0.0;27.419355;0.0;7 / 22;8352;2016-11-30 16:02:57:089
2.912;1.686;19.615;-2.1384;8.5943;-4.2222;5.8158;-0.0136;18.4689;-1.7033;0.1508;-0.2116;0.8333;-7.37;-14.0;-41.12;168.82;-58.64;159.05;0.0;52.403;12.841668;77.66419;709.35;3057.988489228195;0.0;27.419355;0.0;7 / 22;8356;2016-11-30 16:02:57:093
2.912;1.686;19.615;-2.1792;8.8122;-3.7047;5.0803;-7.1369;23.3313;-3.6025;-0.5293;-0.1164;0.8333;-6.94;-16.37;-39.81;164.18;-61.16;153.14;0.0;52.403;12.841668;77.66419;709.35;3057.988489228195;0.0;27.419355;0.0;7 / 22;8361;2016-11-30 16:02:57:098
2.912;1.686;19.615;-2.1792;8.8122;-3.7047;5.0803;-7.1369;23.3313;-3.6025;-0.5293;-0.1164;0.8333;-6.94;-16.37;-39.81;164.18;-61.16;153.14;0.0;52.403;12.841668;77.66419;709.35;3057.988489228195;0.0;27.419355;0.0;7 / 22;8366;2016-11-30 16:02:57:103
2.912;1.686;19.615;-2.1792;8.8122;-3.7047;5.0803;-7.1369;23.3313;-4.5359;-1.0625;-0.3602;0.8333;-6.94;-16.37;-39.81;164.18;-61.16;153.14;0.0;52.403;12.841668;77.66419;709.35;3057.988489228195;0.0;27.419355;0.0;7 / 22;8372;2016-11-30 16:02:57:109
-2.758;-3.371;-9.5;-2.1792;8.8122;-3.7047;5.0803;-7.1369;23.3313;-4.5359;-1.0625;-0.3602;0.8333;-6.94;-16.37;-39.81;164.18;-61.16;153.14;0.0;52.403;12.841668;77.66419;709.35;3057.988489228195;0.0;27.419355;0.0;7 / 22;8377;2016-11-30 16:02:57:114
-2.758;-3.371;-9.5;-2.3427;9.1255;-2.724;-1.7842;-12.6395;-13.8244;-4.5359;-1.0625;-0.3602;0.8333;-6.19;-20.94;-37.56;164.18;-61.16;153.14;0.0;52.403;12.841668;77.66419;709.35;3057.988489228195;0.0;27.419355;0.0;7 / 22;8382;2016-11-30 16:02:57:119
-2.758;-3.371;-9.5;-2.3427;9.1255;-2.724;-1.7842;-12.6395;-13.8244;-4.5359;-1.0625;-0.3602;0.8333;-6.19;-20.94;-37.56;164.18;-61.16;153.14;0.0;52.403;12.841668;77.66419;709.35;3057.988489228195;0.0;27.419355;0.0;7 / 22;8386;2016-11-30 16:02:57:123
-4.442;-2.45;-19.459;-2.3427;9.1255;-2.724;-1.7842;-12.6395;-13.8244;-3.0347;-0.7922;-0.2841;0.8333;-6.19;-20.94;-37.56;164.18;-61.16;153.14;0.0;52.403;12.841668;77.66419;709.35;3057.988489228195;0.0;27.419355;0.0;7 / 22;8392;2016-11-30 16:02:57:129
-4.442;-2.45;-19.459;-2.3427;9.1255;-2.724;-1.7842;-12.6395;-13.8244;-3.0347;-0.7922;-0.2841;0.8333;-6.19;-20.94;-37.56;164.18;-61.16;153.14;0.0;52.403;12.841668;77.66419;709.35;3057.988489228195;0.0;27.419355;0.0;7 / 22;8397;2016-11-30 16:02:57:134
-4.442;-2.45;-19.459;-2.3699;9.2345;-2.329;3.2824;-9.9972;-13.77;-1.768;-0.3054;0.1268;0.8333;-6.5;-25.12;-33.69;154.41;-68.51;139.3;0.0;52.403;12.841668;77.66419;709.35;3057.988489228195;0.0;27.419355;0.0;7 / 22;8402;2016-11-30 16:02:57:139
-4.442;-2.45;-19.459;-2.3699;9.2345;-2.329;3.2824;-9.9972;-13.77;-1.768;-0.3054;0.1268;0.8333;-6.5;-25.12;-33.69;154.41;-68.51;139.3;0.0;52.403;12.841668;77.66419;709.35;3057.988489228195;0.0;27.419355;0.0;7 / 22;8407;2016-11-30 16:02:57:144
3.371;-1.532;-7.968;-2.3699;9.2345;-2.329;3.2824;-9.9972;-13.77;-1.768;-0.3054;0.1268;0.8333;-6.5;-25.12;-33.69;154.41;-68.51;139.3;0.0;52.403;12.841668;77.66419;709.35;3057.988489228195;0.0;27.419355;0.0;7 / 22;8412;2016-11-30 16:02:57:149
3.371;-1.532;-7.968;-2.3699;9.2345;-2.329;3.2824;-9.9972;-13.77;-1.768;-0.3054;0.1268;0.8333;-6.5;-25.12;-33.69;154.41;-68.51;139.3;0.0;52.403;12.841668;77.66419;709.35;3057.988489228195;0.0;27.419355;0.0;7 / 22;8417;2016-11-30 16:02:57:154
3.371;-1.532;-7.968;-2.2473;9.3298;-2.0158;9.6022;-11.618;1.5663;-1.8397;-0.0346;1.0153;0.8333;-6.56;-26.94;-31.69;154.41;-68.51;139.3;0.0;52.403;12.841668;77.66419;709.35;3057.988489228195;0.0;27.419355;0.0;7 / 22;8422;2016-11-30 16:02:57:159
3.371;-1.532;-7.968;-2.2473;9.3298;-2.0158;9.6022;-11.618;1.5663;-1.8397;-0.0346;1.0153;0.8333;-6.56;-26.94;-31.69;154.41;-68.51;139.3;0.0;52.403;12.841668;77.66419;709.35;3057.988489228195;0.0;27.419355;0.0;7 / 22;8426;2016-11-30 16:02:57:163
7.048;-5.209;17.009;-2.2473;9.3298;-2.0158;9.6022;-11.618;1.5663;-1.8397;-0.0346;1.0153;0.8333;-6.56;-26.94;-31.69;154.41;-68.51;139.3;0.0;52.403;12.841668;77.66419;709.35;3057.988489228195;0.0;27.419355;0.0;7 / 22;8431;2016-11-30 16:02:57:168
7.048;-5.209;17.009;-2.2473;9.3298;-2.0158;9.6022;-11.618;1.5663;-1.8397;-0.0346;1.0153;0.8333;-6.56;-26.94;-31.69;154.41;-68.51;139.3;0.0;52.403;12.841668;77.66419;709.35;3057.988489228195;0.0;27.419355;0.0;7 / 22;8437;2016-11-30 16:02:57:174
3.677;-6.435;11.952;-1.9477;9.5477;-1.185;7.314;-15.8266;17.4338;-5.9278;-0.9779;1.8266;0.8333;-7.25;-30.81;-27.94;153.4;-72.07;131.89;0.0;52.403;12.841668;77.66419;709.35;3057.988489228195;0.0;27.419355;0.0;7 / 22;8442;2016-11-30 16:02:57:179
3.677;-6.435;11.952;-1.9477;9.5477;-1.185;7.314;-15.8266;17.4338;-5.9278;-0.9779;1.8266;0.8333;-7.25;-30.81;-27.94;153.4;-72.07;131.89;0.0;52.403;12.841668;77.66419;709.35;3057.988489228195;0.0;27.419355;0.0;7 / 22;8447;2016-11-30 16:02:57:184
3.677;-6.435;11.952;-1.9477;9.5477;-1.185;7.314;-15.8266;17.4338;-5.9278;-0.9779;1.8266;0.8333;-7.25;-30.81;-27.94;153.4;-72.07;131.89;0.0;52.403;12.841668;77.66419;709.35;3057.988489228195;0.0;27.419355;0.0;7 / 22;8453;2016-11-30 16:02:57:190
3.677;-6.435;11.952;-2.6695;9.4524;-0.0817;3.119;-13.8925;-2.6695;-3.228;-7.2556;-7.1676;0.8333;-7.69;-31.94;-26.56;153.4;-72.07;131.89;0.0;52.403;12.841668;77.66419;709.35;3057.988489228195;0.0;27.419355;0.0;7 / 22;8457;2016-11-30 16:02:57:194
3.677;-6.435;11.952;-2.6695;9.4524;-0.0817;3.119;-13.8925;-2.6695;-3.228;-7.2556;-7.1676;0.8333;-7.69;-31.94;-26.56;153.4;-72.07;131.89;0.0;52.403;12.841668;77.66419;709.35;3057.988489228195;0.0;27.419355;0.0;7 / 22;8461;2016-11-30 16:02:57:198
0.919;-4.137;-2.145;-2.6695;9.4524;-0.0817;3.119;-13.8925;-2.6695;-3.228;-7.2556;-7.1676;0.8333;-7.69;-31.94;-26.56;153.4;-72.07;131.89;0.0;52.403;12.841668;77.66419;709.35;3057.988489228195;0.0;27.419355;0.0;7 / 22;8466;2016-11-30 16:02:57:203
0.919;-4.137;-2.145;-2.6695;9.4524;-0.0817;3.119;-13.8925;-2.6695;1.6171;-3.3889;-16.5866;0.8333;-7.69;-31.94;-26.56;153.4;-72.07;131.89;0.0;52.403;12.841668;77.66419;709.35;3057.988489228195;0.0;27.419355;0.0;7 / 22;8472;2016-11-30 16:02:57:209
0.919;-4.137;-2.145;-2.6695;9.4524;-0.0817;3.119;-13.8925;-2.6695;1.6171;-3.3889;-16.5866;0.8333;-7.69;-31.94;-26.56;153.4;-72.07;131.89;0.0;52.403;12.841668;77.66419;709.35;3057.988489228195;0.0;27.419355;0.0;7 / 22;8476;2016-11-30 16:02:57:213
-1.685;-5.669;1.532;-5.7204;7.9678;-0.2996;4.6581;-13.0208;1.5255;1.0903;2.1238;-20.5392;0.8333;-8.06;-33.31;-23.31;127.33;-74.22;91.75;0.0;52.403;12.841668;77.66419;709.35;3057.988489228195;0.0;27.419355;0.0;7 / 22;8482;2016-11-30 16:02:57:219
-1.685;-5.669;1.532;-5.7204;7.9678;-0.2996;4.6581;-13.0208;1.5255;1.0903;2.1238;-20.5392;0.8333;-8.06;-33.31;-23.31;127.33;-74.22;91.75;0.0;52.403;12.841668;77.66419;709.35;3057.988489228195;0.0;27.419355;0.0;7 / 22;8487;2016-11-30 16:02:57:224
-1.685;-5.669;1.532;-5.7204;7.9678;-0.2996;4.6581;-13.0208;1.5255;1.0903;2.1238;-20.5392;0.8333;-8.06;-33.31;-23.31;127.33;-74.22;91.75;0.0;52.403;12.841668;77.66419;709.35;3057.988489228195;0.0;27.419355;0.0;7 / 22;8492;2016-11-30 16:02:57:229
-1.685;-5.669;1.532;-5.7204;7.9678;-0.2996;4.6581;-13.0208;1.5255;1.0903;2.1238;-20.5392;0.8333;-8.06;-33.31;-23.31;127.33;-74.22;91.75;0.0;52.403;12.841668;77.66419;709.35;3057.988489228195;0.0;27.419355;0.0;7 / 22;8496;2016-11-30 16:02:57:233
-1.838;-9.5;1.992;-8.7577;4.3857;0.6674;6.3061;-12.8165;1.6208;-9.3956;-1.1094;-23.7542;0.8333;-8.06;-34.0;-22.69;127.33;-74.22;91.75;0.0;52.403;12.841668;77.66419;709.35;3057.988489228195;0.0;27.419355;0.0;7 / 22;8502;2016-11-30 16:02:57:239
-1.838;-9.5;1.992;-8.7577;4.3857;0.6674;6.3061;-12.8165;1.6208;-8.6132;-2.3235;-22.6961;0.8333;-8.06;-34.0;-22.69;127.33;-74.22;91.75;0.0;52.403;12.841668;77.66419;709.35;3057.988489228195;0.0;27.419355;0.0;7 / 22;8507;2016-11-30 16:02:57:244
-1.838;-9.5;1.992;-8.7577;4.3857;0.6674;6.3061;-12.8165;1.6208;-8.6132;-2.3235;-22.6961;0.8333;-8.06;-34.0;-22.69;127.33;-74.22;91.75;0.0;52.403;12.841668;77.66419;709.35;3057.988489228195;0.0;27.419355;0.0;7 / 22;8511;2016-11-30 16:02:57:248
