sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-0.766;1.838;1.685;-1.0079;9.6839;1.2531;0.4086;-7.6954;0.2724;-0.2812;-1.4644;-0.9152;1.6667;35.13;-2.25;4.13;288.54;-83.19;27.16;0.0;53.855;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;7410;2016-11-30 15:59:35:234
-0.766;1.838;1.685;-1.0079;9.6839;1.2531;0.4086;-7.6954;0.2724;0.1486;-1.5694;-0.6057;1.6667;35.13;-2.25;4.13;288.54;-83.19;27.16;0.0;53.855;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;7415;2016-11-30 15:59:35:239
-0.766;1.838;1.685;-1.0079;9.6839;1.2531;0.4086;-7.6954;0.2724;0.1486;-1.5694;-0.6057;1.6667;35.13;-2.25;4.13;288.54;-83.19;27.16;0.0;53.855;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;7419;2016-11-30 15:59:35:243
-0.766;1.838;1.685;-1.0624;9.6839;1.2122;-0.1634;-7.3957;0.4631;0.5187;-1.6649;-0.3368;1.6667;34.88;-2.81;1.0;306.15;-80.57;38.81;0.0;53.855;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;7425;2016-11-30 15:59:35:249
-2.145;2.451;1.225;-1.0624;9.6839;1.2122;-0.1634;-7.3957;0.4631;0.5187;-1.6649;-0.3368;1.6667;34.88;-2.81;1.0;306.15;-80.57;38.81;0.0;53.855;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;7430;2016-11-30 15:59:35:254
-2.145;2.451;1.225;-1.0624;9.6839;1.2122;-0.1634;-7.3957;0.4631;0.6362;-1.741;-0.1156;1.6667;34.88;-2.81;1.0;306.15;-80.57;38.81;0.0;53.855;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;7434;2016-11-30 15:59:35:258
-2.145;2.451;1.225;-1.0624;9.6839;1.2122;-0.1634;-7.3957;0.4631;0.6362;-1.741;-0.1156;1.6667;34.88;-2.81;1.0;306.15;-80.57;38.81;0.0;53.855;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;7439;2016-11-30 15:59:35:263
-2.145;2.451;1.225;-1.0351;9.6975;1.1577;-1.4165;-7.2459;-0.8581;0.4134;-1.7898;0.024;1.6667;35.5;-2.5;-0.31;306.15;-80.57;38.81;0.0;53.855;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;7445;2016-11-30 15:59:35:269
-3.983;2.605;-1.378;-1.0351;9.6975;1.1577;-1.4165;-7.2459;-0.8581;0.4134;-1.7898;0.024;1.6667;35.5;-2.5;-0.31;306.15;-80.57;38.81;0.0;53.855;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;7450;2016-11-30 15:59:35:274
-3.983;2.605;-1.378;-1.0351;9.6975;1.1577;-1.4165;-7.2459;-0.8581;0.2023;-1.8069;0.1295;1.6667;35.5;-2.5;-0.31;306.15;-80.57;38.81;0.0;53.855;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;7455;2016-11-30 15:59:35:279
-3.983;2.605;-1.378;-1.0351;9.6975;1.1577;-1.4165;-7.2459;-0.8581;0.2023;-1.8069;0.1295;1.6667;35.5;-2.5;-0.31;306.15;-80.57;38.81;0.0;53.855;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;7459;2016-11-30 15:59:35:283
-3.983;2.605;-1.378;-0.967;9.6975;1.1577;-3.1599;-7.0961;-3.909;0.0796;-1.9643;0.192;1.6667;35.06;-2.94;-3.75;317.43;-80.9;41.8;0.0;53.855;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;7464;2016-11-30 15:59:35:288
-3.677;2.604;-4.75;-0.967;9.6975;1.1577;-3.1599;-7.0961;-3.909;0.0796;-1.9643;0.192;1.6667;35.06;-2.94;-3.75;317.43;-80.9;41.8;0.0;53.855;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;7470;2016-11-30 15:59:35:294
-3.677;2.604;-4.75;-0.967;9.6975;1.1577;-3.1599;-7.0961;-3.909;0.0829;-2.069;0.1939;1.6667;35.06;-2.94;-3.75;317.43;-80.9;41.8;0.0;53.855;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;7475;2016-11-30 15:59:35:299
-3.677;2.604;-4.75;-0.967;9.6975;1.1577;-3.1599;-7.0961;-3.909;0.0829;-2.069;0.1939;1.6667;35.06;-2.94;-3.75;317.43;-80.9;41.8;0.0;53.855;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;7480;2016-11-30 15:59:35:304
-3.677;2.604;-4.75;-0.8853;9.7112;1.1577;-2.0158;-6.1972;-7.2868;0.4085;-2.2228;0.2002;1.6667;34.88;-3.19;-5.37;317.43;-80.9;41.8;0.0;53.855;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;7484;2016-11-30 15:59:35:308
-1.992;5.056;-7.355;-0.8853;9.7112;1.1577;-2.0158;-6.1972;-7.2868;0.4085;-2.2228;0.2002;1.6667;34.88;-3.19;-5.37;317.43;-80.9;41.8;0.0;53.855;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;7489;2016-11-30 15:59:35:313
-1.992;5.056;-7.355;-0.8853;9.7112;1.1577;-2.0158;-6.1972;-7.2868;0.4085;-2.2228;0.2002;1.6667;34.88;-3.19;-5.37;317.43;-80.9;41.8;0.0;53.855;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;7495;2016-11-30 15:59:35:319
-0.766;7.048;-8.427;-0.8853;9.7112;1.1577;-2.0158;-6.1972;-7.2868;0.4085;-2.2228;0.2002;1.6667;34.88;-3.19;-5.37;317.43;-80.9;41.8;0.0;53.855;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;7499;2016-11-30 15:59:35:323
-0.766;7.048;-8.427;-0.7763;9.7656;0.6946;0.0136;-2.724;-9.1255;2.8342;-2.6575;0.2482;1.6667;34.25;-2.94;-8.0;319.86;-81.47;37.41;0.0;53.855;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;7505;2016-11-30 15:59:35:329
-0.766;7.048;-8.427;-0.7763;9.7656;0.6946;0.0136;-2.724;-9.1255;2.8342;-2.6575;0.2482;1.6667;34.25;-2.94;-8.0;319.86;-81.47;37.41;0.0;53.855;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;7510;2016-11-30 15:59:35:334
-0.766;7.048;-8.427;-0.7763;9.7656;0.6946;0.0136;-2.724;-9.1255;3.8686;-2.8012;0.3455;1.6667;34.25;-2.94;-8.0;319.86;-81.47;37.41;0.0;53.855;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;7515;2016-11-30 15:59:35:339
0.153;12.105;-10.879;-0.7763;9.7656;0.6946;0.0136;-2.724;-9.1255;3.8686;-2.8012;0.3455;1.6667;34.25;-2.94;-8.0;319.86;-81.47;37.41;0.0;53.855;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;7520;2016-11-30 15:59:35:344
0.153;12.105;-10.879;-0.6946;9.7929;-0.0136;1.1441;3.3914;-10.5556;4.1307;-2.6695;0.3774;1.6667;34.5;-4.25;-9.06;319.86;-81.47;37.41;0.0;53.855;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;7525;2016-11-30 15:59:35:349
0.153;12.105;-10.879;-0.6946;9.7929;-0.0136;1.1441;3.3914;-10.5556;4.1307;-2.6695;0.3774;1.6667;34.5;-4.25;-9.06;319.86;-81.47;37.41;0.0;53.855;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;7530;2016-11-30 15:59:35:354
0.612;15.17;-10.573;-0.6946;9.7929;-0.0136;1.1441;3.3914;-10.5556;4.4844;-2.8225;0.426;1.6667;34.5;-4.25;-9.06;319.86;-81.47;37.41;0.0;53.855;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;7534;2016-11-30 15:59:35:358
0.612;15.17;-10.573;-0.6946;9.7929;-0.0136;1.1441;3.3914;-10.5556;4.4844;-2.8225;0.426;1.6667;34.5;-4.25;-9.06;319.86;-81.47;37.41;0.0;53.855;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;7540;2016-11-30 15:59:35:364
0.612;15.17;-10.573;-0.6538;9.7793;-0.4086;1.2531;5.3936;-10.1606;4.4844;-2.8225;0.426;1.6667;33.88;-4.62;-9.62;17.73;-85.94;91.12;0.0;53.855;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;7544;2016-11-30 15:59:35:368
-1.379;18.694;-9.04;-0.6538;9.7793;-0.4086;1.2531;5.3936;-10.1606;4.4844;-2.8225;0.426;1.6667;33.88;-4.62;-9.62;17.73;-85.94;91.12;0.0;53.855;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;7550;2016-11-30 15:59:35:374
-1.379;18.694;-9.04;-0.6538;9.7793;-0.4086;1.2531;5.3936;-10.1606;4.4844;-2.8225;0.426;1.6667;33.88;-4.62;-9.62;17.73;-85.94;91.12;0.0;53.855;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;7555;2016-11-30 15:59:35:379
-1.379;18.694;-9.04;-0.6538;9.7793;-0.4086;1.2531;5.3936;-10.1606;4.4844;-2.8225;0.426;1.6667;33.88;-4.62;-9.62;17.73;-85.94;91.12;0.0;53.855;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;7560;2016-11-30 15:59:35:384
-1.379;18.694;-9.04;-0.6946;9.6703;-1.5255;-1.2939;9.7929;-6.9054;3.9965;-2.831;0.0608;1.6667;34.06;-5.06;-10.19;17.73;-85.94;91.12;0.0;53.855;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;7565;2016-11-30 15:59:35:389
-1.379;18.694;-9.04;-0.6946;9.6703;-1.5255;-1.2939;9.7929;-6.9054;3.9965;-2.831;0.0608;1.6667;34.06;-5.06;-10.19;17.73;-85.94;91.12;0.0;53.855;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;7570;2016-11-30 15:59:35:394
-2.298;18.694;-9.194;-0.6946;9.6703;-1.5255;-1.2939;9.7929;-6.9054;3.7713;-2.7699;0.0131;1.6667;34.06;-5.06;-10.19;17.73;-85.94;91.12;0.0;53.855;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;7575;2016-11-30 15:59:35:399
-2.298;18.694;-9.194;-0.6946;9.6703;-1.5255;-1.2939;9.7929;-6.9054;3.7713;-2.7699;0.0131;1.6667;34.06;-5.06;-10.19;17.73;-85.94;91.12;0.0;53.855;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;7580;2016-11-30 15:59:35:404
-2.298;18.694;-9.194;-0.7763;9.5341;-2.1656;-0.8989;5.6387;-7.3276;3.63;-2.7211;0.0532;1.6667;34.75;-5.19;-9.94;82.92;-80.17;155.52;0.0;53.855;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;7585;2016-11-30 15:59:35:409
-0.919;9.194;-8.274;-0.7763;9.5341;-2.1656;-0.8989;5.6387;-7.3276;3.63;-2.7211;0.0532;1.6667;34.75;-5.19;-9.94;82.92;-80.17;155.52;0.0;53.855;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;7590;2016-11-30 15:59:35:414
-0.919;9.194;-8.274;-0.7763;9.5341;-2.1656;-0.8989;5.6387;-7.3276;3.5888;-2.6354;0.1576;1.6667;34.75;-5.19;-9.94;82.92;-80.17;155.52;0.0;53.855;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;7595;2016-11-30 15:59:35:419
-0.919;9.194;-8.274;-0.7763;9.5341;-2.1656;-0.8989;5.6387;-7.3276;3.5888;-2.6354;0.1576;1.6667;34.75;-5.19;-9.94;82.92;-80.17;155.52;0.0;53.855;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;7599;2016-11-30 15:59:35:423
-0.919;9.194;-8.274;-0.8717;9.3707;-2.7513;-2.6423;-2.6287;-3.8409;3.5888;-2.6354;0.1576;1.6667;34.44;-5.62;-10.31;82.92;-80.17;155.52;0.0;53.855;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;7604;2016-11-30 15:59:35:428
-2.603;9.195;-6.894;-0.8717;9.3707;-2.7513;-2.6423;-2.6287;-3.8409;3.5888;-2.6354;0.1576;1.6667;34.44;-5.62;-10.31;82.92;-80.17;155.52;0.0;53.855;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;7610;2016-11-30 15:59:35:434
-2.603;9.195;-6.894;-0.9262;9.2889;-3.0373;-1.6753;-0.0953;-3.8545;3.3889;-2.4748;0.1279;1.6667;33.75;-5.44;-10.94;82.92;-80.17;155.52;0.0;53.855;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;7616;2016-11-30 15:59:35:440
-2.603;9.195;-6.894;-0.9262;9.2889;-3.0373;-1.6753;-0.0953;-3.8545;3.3889;-2.4748;0.1279;1.6667;33.75;-5.44;-10.94;82.92;-80.17;155.52;0.0;53.855;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;7619;2016-11-30 15:59:35:443
-4.443;17.775;-6.895;-0.9262;9.2889;-3.0373;-1.6753;-0.0953;-3.8545;3.0508;-2.3565;0.1421;1.6667;33.75;-5.44;-10.94;82.92;-80.17;155.52;0.0;53.855;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;7625;2016-11-30 15:59:35:449
-4.443;17.775;-6.895;-0.9262;9.2889;-3.0373;-1.6753;-0.0953;-3.8545;3.0508;-2.3565;0.1421;1.6667;33.75;-5.44;-10.94;82.92;-80.17;155.52;0.0;53.855;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;7630;2016-11-30 15:59:35:454
-4.443;17.775;-6.895;-1.0487;9.1119;-3.4868;-3.3914;8.6624;-3.405;3.0508;-2.3565;0.1421;1.6667;33.75;-5.37;-11.25;93.51;-71.13;163.04;0.0;53.855;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;7634;2016-11-30 15:59:35:458
-2.144;19.461;5.21;-1.0487;9.1119;-3.4868;-3.3914;8.6624;-3.405;3.0508;-2.3565;0.1421;1.6667;33.75;-5.37;-11.25;93.51;-71.13;163.04;0.0;53.855;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;7639;2016-11-30 15:59:35:463
-2.144;19.461;5.21;-1.0487;9.1119;-3.4868;-3.3914;8.6624;-3.405;1.486;-2.0415;0.2184;1.6667;33.75;-5.37;-11.25;93.51;-71.13;163.04;0.0;53.855;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;7645;2016-11-30 15:59:35:469
-2.144;19.461;5.21;-1.0487;9.1119;-3.4868;-3.3914;8.6624;-3.405;1.486;-2.0415;0.2184;1.6667;33.75;-5.37;-11.25;93.51;-71.13;163.04;0.0;53.855;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;7650;2016-11-30 15:59:35:474
-2.144;19.461;5.21;-1.1986;8.9621;-3.8;0.4358;10.038;7.7771;0.9657;-1.8705;0.3188;1.6667;34.31;-5.75;-10.69;93.51;-71.13;163.04;0.0;53.855;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;7654;2016-11-30 15:59:35:478
0.153;11.032;3.371;-1.1986;8.9621;-3.8;0.4358;10.038;7.7771;0.9657;-1.8705;0.3188;1.6667;34.31;-5.75;-10.69;93.51;-71.13;163.04;0.0;53.855;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;7660;2016-11-30 15:59:35:484
0.153;11.032;3.371;-1.1986;8.9621;-3.8;0.4358;10.038;7.7771;0.5566;-1.669;0.4014;1.6667;34.31;-5.75;-10.69;93.51;-71.13;163.04;0.0;61.445;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;7665;2016-11-30 15:59:35:489
0.153;11.032;3.371;-1.1986;8.9621;-3.8;0.4358;10.038;7.7771;0.5566;-1.669;0.4014;1.6667;34.31;-5.75;-10.69;93.51;-71.13;163.04;0.0;61.445;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;7670;2016-11-30 15:59:35:494
0.153;11.032;3.371;-1.2394;8.9348;-3.8545;0.4767;-9.8474;5.843;0.5566;-1.669;0.4014;1.6667;33.81;-5.75;-10.19;92.92;-66.03;162.49;0.0;61.445;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;7675;2016-11-30 15:59:35:499
-0.306;-4.903;2.145;-1.2394;8.9348;-3.8545;0.4767;-9.8474;5.843;0.5566;-1.669;0.4014;1.6667;33.81;-5.75;-10.19;92.92;-66.03;162.49;0.0;61.445;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;7679;2016-11-30 15:59:35:503
-0.306;-4.903;2.145;-1.2394;8.9348;-3.8545;0.4767;-9.8474;5.843;0.5566;-1.669;0.4014;1.6667;33.81;-5.75;-10.19;92.92;-66.03;162.49;0.0;61.445;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;7685;2016-11-30 15:59:35:509
-0.306;-4.903;2.145;-1.2394;8.9348;-3.8545;0.4767;-9.8474;5.843;0.5566;-1.669;0.4014;1.6667;33.81;-5.75;-10.19;92.92;-66.03;162.49;0.0;61.445;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;7690;2016-11-30 15:59:35:514
-0.306;-4.903;2.145;-1.2394;8.9348;-3.8545;0.4767;-9.8474;5.843;0.5566;-1.669;0.4014;1.6667;33.81;-5.75;-10.19;92.92;-66.03;162.49;0.0;61.445;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;7695;2016-11-30 15:59:35:519
4.903;-0.153;4.137;-1.2531;8.9212;-3.8817;1.5527;-14.4373;6.0201;0.2187;-1.2261;0.5659;0.8333;34.25;-5.44;-9.37;92.92;-66.03;162.49;0.0;61.445;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;7700;2016-11-30 15:59:35:524
4.903;-0.153;4.137;-1.2531;8.9212;-3.8817;1.5527;-14.4373;6.0201;0.2187;-1.2261;0.5659;0.8333;34.25;-5.44;-9.37;92.92;-66.03;162.49;0.0;61.445;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;7705;2016-11-30 15:59:35:529
5.363;7.355;6.282;-1.2531;8.9212;-3.8136;6.4015;-6.8237;9.0165;-0.4949;-0.676;0.8353;0.8333;34.88;-4.75;-8.69;90.14;-65.43;162.11;0.0;61.445;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;7710;2016-11-30 15:59:35:534
5.363;7.355;6.282;-1.1986;8.9621;-3.8136;6.4015;-6.8237;9.0165;-0.4949;-0.676;0.8353;0.8333;34.88;-4.75;-8.69;90.14;-65.43;162.11;0.0;61.445;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;7715;2016-11-30 15:59:35:539
5.363;7.355;6.282;-1.1986;8.9621;-3.8136;6.4015;-6.8237;9.0165;-0.4949;-0.676;0.8353;0.8333;34.88;-4.75;-8.69;90.14;-65.43;162.11;0.0;61.445;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;7720;2016-11-30 15:59:35:544
5.363;7.355;6.282;-1.1986;8.9621;-3.8136;6.4015;-6.8237;9.0165;-1.0226;-0.4617;0.9397;0.8333;34.88;-4.75;-8.69;90.14;-65.43;162.11;0.0;61.445;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;7725;2016-11-30 15:59:35:549
5.363;7.355;6.282;-1.1986;8.9621;-3.8136;6.4015;-6.8237;9.0165;-1.0226;-0.4617;0.9397;0.8333;34.88;-4.75;-8.69;90.14;-65.43;162.11;0.0;61.445;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;7730;2016-11-30 15:59:35:554
5.67;16.55;2.146;-1.0624;9.0574;-3.6093;7.0416;5.0394;7.7362;-1.3654;-0.2154;0.9757;0.8333;35.5;-4.94;-6.31;90.14;-65.43;162.11;0.0;61.445;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;7735;2016-11-30 15:59:35:559
5.67;16.55;2.146;-1.0624;9.0574;-3.6093;7.0416;5.0394;7.7362;-1.3654;-0.2154;0.9757;0.8333;35.5;-4.94;-6.31;90.14;-65.43;162.11;0.0;61.445;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;7740;2016-11-30 15:59:35:564
5.67;16.55;2.146;-1.0624;9.0574;-3.6093;7.0416;5.0394;7.7362;-1.6711;-0.0346;0.994;0.8333;35.5;-4.94;-6.31;90.14;-65.43;162.11;0.0;61.445;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;7745;2016-11-30 15:59:35:569
5.67;16.55;2.146;-1.0624;9.0574;-3.6093;7.0416;5.0394;7.7362;-1.6711;-0.0346;0.994;0.8333;35.5;-4.94;-6.31;90.14;-65.43;162.11;0.0;61.445;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;7749;2016-11-30 15:59:35:573
3.677;13.484;-0.153;-0.8717;9.2072;-3.2824;5.162;5.6523;3.4323;-1.8814;0.1453;0.985;0.8333;35.13;-4.69;-5.12;85.46;-67.44;163.6;0.0;61.445;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;7755;2016-11-30 15:59:35:579
3.677;13.484;-0.153;-0.8717;9.2072;-3.2824;5.162;5.6523;3.4323;-1.8814;0.1453;0.985;0.8333;35.13;-4.69;-5.12;85.46;-67.44;163.6;0.0;61.445;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;7760;2016-11-30 15:59:35:584
3.677;13.484;-0.153;-0.8717;9.2072;-3.2824;5.162;5.6523;3.4323;-2.0243;0.2945;0.925;0.8333;35.13;-4.69;-5.12;85.46;-67.44;163.6;0.0;61.445;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;7765;2016-11-30 15:59:35:589
0.612;7.814;-1.072;-0.8717;9.2072;-3.2824;5.162;5.6523;3.4323;-2.0243;0.2945;0.925;0.8333;35.13;-4.69;-5.12;85.46;-67.44;163.6;0.0;61.445;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;7770;2016-11-30 15:59:35:594
0.612;7.814;-1.072;-0.681;9.3434;-2.9011;1.2803;-1.5255;1.8387;-2.09;0.3834;0.8618;0.8333;34.69;-5.12;-4.75;85.46;-67.44;163.6;0.0;61.445;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;7775;2016-11-30 15:59:35:599
0.612;7.814;-1.072;-0.681;9.3434;-2.9011;1.2803;-1.5255;1.8387;-2.09;0.3834;0.8618;0.8333;34.69;-5.12;-4.75;85.46;-67.44;163.6;0.0;61.445;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;7780;2016-11-30 15:59:35:604
0.612;7.814;-1.072;-0.681;9.3434;-2.9011;1.2803;-1.5255;1.8387;-2.3019;0.5612;0.8849;0.8333;34.69;-5.12;-4.75;85.46;-67.44;163.6;0.0;61.445;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;7784;2016-11-30 15:59:35:608
-0.153;3.064;-0.766;-0.681;9.3434;-2.9011;1.2803;-1.5255;1.8387;-2.3019;0.5612;0.8849;0.8333;34.69;-5.12;-4.75;85.46;-67.44;163.6;0.0;61.445;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;7790;2016-11-30 15:59:35:614
-0.153;3.064;-0.766;-0.5039;9.4796;-2.5061;0.3541;-6.4151;1.7434;-2.3382;0.6654;0.8781;0.8333;34.06;-5.69;-3.0;85.27;-72.31;166.79;0.0;61.445;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;7795;2016-11-30 15:59:35:619
-0.153;3.064;-0.766;-0.5039;9.4796;-2.5061;0.3541;-6.4151;1.7434;-2.3382;0.6654;0.8781;0.8333;34.06;-5.69;-3.0;85.27;-72.31;166.79;0.0;61.445;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;7800;2016-11-30 15:59:35:624
-0.153;3.064;-0.766;-0.5039;9.4796;-2.5061;0.3541;-6.4151;1.7434;-2.4904;0.8088;0.8596;0.8333;34.06;-5.69;-3.0;85.27;-72.31;166.79;0.0;61.445;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;7805;2016-11-30 15:59:35:629
-1.992;4.29;0.306;-0.5039;9.4796;-2.5061;0.3541;-6.4151;1.7434;-2.4904;0.8088;0.8596;0.8333;34.06;-5.69;-3.0;85.27;-72.31;166.79;0.0;61.445;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;7810;2016-11-30 15:59:35:634
-1.992;4.29;0.306;-0.2451;9.6431;-1.7842;-1.7434;-5.3527;2.0839;-2.933;1.0379;0.6744;0.8333;33.25;-6.12;-1.75;85.27;-72.31;166.79;0.0;61.445;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;7815;2016-11-30 15:59:35:639
-1.992;4.29;0.306;-0.2451;9.6431;-1.7842;-1.7434;-5.3527;2.0839;-2.933;1.0379;0.6744;0.8333;33.25;-6.12;-1.75;85.27;-72.31;166.79;0.0;61.445;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;7819;2016-11-30 15:59:35:643
-1.992;4.29;0.306;-0.2451;9.6431;-1.7842;-1.7434;-5.3527;2.0839;-3.011;1.2201;0.6989;0.8333;33.25;-6.12;-1.75;85.27;-72.31;166.79;0.0;61.445;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;7825;2016-11-30 15:59:35:649
-1.685;7.508;1.379;-0.2451;9.6431;-1.7842;-1.7434;-5.3527;2.0839;-3.011;1.2201;0.6989;0.8333;33.25;-6.12;-1.75;85.27;-72.31;166.79;0.0;61.445;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;7830;2016-11-30 15:59:35:654
-1.685;7.508;1.379;-0.0817;9.7248;-1.2667;-1.5936;-2.2201;2.6423;-3.0186;1.3712;0.6755;0.8333;32.81;-6.31;-1.06;85.92;-79.42;172.18;0.0;61.445;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;7835;2016-11-30 15:59:35:659
-1.685;7.508;1.379;-0.0817;9.7248;-1.2667;-1.5936;-2.2201;2.6423;-3.0186;1.3712;0.6755;0.8333;32.81;-6.31;-1.06;85.92;-79.42;172.18;0.0;61.445;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;7839;2016-11-30 15:59:35:663
-1.685;7.508;1.379;-0.0817;9.7248;-1.2667;-1.5936;-2.2201;2.6423;-3.5119;1.5798;0.9526;0.8333;32.81;-6.31;-1.06;85.92;-79.42;172.18;0.0;61.445;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;7845;2016-11-30 15:59:35:669
